Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Device_Type,Location,Merchant_Category,Account_Balance,Card_Type,Card_Age,Daily_Transaction_Count,Previous_Fraudulent_Activity,Fraud_Label
TXN000240,USR8014,2023-01-02,10.0,ATM,Desktop,City_1,Gas,3171.48,Credit,124,3,0,0
TXN000241,USR1475,2023-01-02,948.71,Online,ATM,City_18,Groceries,3504.8,Debit,2,1,0,1
TXN000242,USR7916,2023-01-02,1042.68,POS,Desktop,City_4,Restaurants,12583.86,Credit,38,4,1,0
TXN000243,USR5433,2023-01-02,359.25,Mobile Payment,Desktop,City_16,Travel,1408.87,Debit,224,1,0,0
TXN000244,USR6926,2023-01-02,50.0,POS,Mobile,City_18,Clothing,2410.73,Credit,5,5,0,1
TXN000245,USR6091,2023-01-02,508.47,Online,ATM,City_10,Travel,7087.92,Credit,70,7,0,1
TXN000246,USR2064,2023-01-02,294.72,POS,ATM,City_2,Restaurants,24558.6,Credit,6,5,0,0
TXN000247,USR1765,2023-01-02,126.47,Mobile Payment,Mobile,City_14,Electronics,37086.96,Credit,164,4,0,0
TXN000248,USR9512,2023-01-02,1895.46,POS,Mobile,City_12,Travel,2361.71,Debit,34,4,1,1
TXN000249,USR3782,2023-01-02,1281.01,Wire Transfer,Mobile,City_20,Travel,15008.77,Credit,10,6,0,0
TXN000250,USR2744,2023-01-02,768.07,Wire Transfer,Desktop,City_20,Gas,51713.25,Credit,31,5,1,0
TXN000251,USR7085,2023-01-02,179.85,Online,Desktop,City_13,Travel,9158.47,Debit,29,5,0,1
TXN000252,USR5773,2023-01-02,706.07,POS,Mobile,City_1,Clothing,9851.5,Prepaid,81,1,1,1
TXN000253,USR4674,2023-01-02,264.87,ATM,Mobile,City_18,Electronics,2873.84,Debit,32,1,0,0
TXN000254,USR3549,2023-01-02,10.0,POS,Tablet,City_4,Travel,6835.7,Credit,86,2,1,0
TXN000255,USR9377,2023-01-02,3221.86,Online,Desktop,City_3,Electronics,30305.75,Prepaid,23,4,0,1
TXN000256,USR7239,2023-01-02,730.69,Mobile Payment,ATM,City_10,Clothing,374.02,Credit,10,1,0,0
TXN000257,USR2333,2023-01-02,832.33,ATM,Mobile,City_11,Gas,24410.84,Debit,17,6,0,0
TXN000258,USR9177,2023-01-02,10.68,Mobile Payment,Tablet,City_13,Gas,24806.73,Debit,68,3,0,0
TXN000259,USR9073,2023-01-02,416.21,Online,Tablet,City_16,Clothing,4461.39,Prepaid,12,3,0,0
TXN000260,USR5818,2023-01-02,2720.82,Online,Mobile,City_12,Entertainment,40848.5,Credit,75,6,0,1
TXN000261,USR9637,2023-01-02,800.01,POS,Tablet,City_12,Clothing,9752.43,Credit,1,1,0,1
TXN000262,USR7321,2023-01-02,195.94,Online,Desktop,City_14,Electronics,12231.44,Debit,26,1,1,0
TXN000263,USR3626,2023-01-02,146.78,Mobile Payment,Desktop,City_13,Restaurants,4440.33,Prepaid,195,2,0,0
TXN000264,USR6601,2023-01-02,10000.0,Online,Mobile,City_5,Healthcare,7630.23,Debit,113,5,0,1
TXN000265,USR4163,2023-01-02,206.85,POS,ATM,City_13,Clothing,12066.75,Debit,107,5,0,0
TXN000266,USR3648,2023-01-02,23.47,Online,Tablet,City_20,Entertainment,10189.51,Credit,1,1,1,0
TXN000267,USR3545,2023-01-02,241.49,Online,Tablet,City_16,Electronics,24531.43,Credit,26,1,0,0
TXN000268,USR7084,2023-01-02,74.64,Online,Desktop,City_20,Electronics,37176.72,Credit,51,5,0,0
TXN000269,USR1799,2023-01-02,59.68,POS,Mobile,City_15,Electronics,14657.93,Prepaid,83,3,0,0
TXN000270,USR5031,2023-01-02,704.35,ATM,Desktop,City_18,Travel,10129.81,Credit,133,3,0,1
TXN000271,USR8328,2023-01-02,138.19,POS,Mobile,City_9,Restaurants,13584.02,Debit,28,2,0,0
TXN000272,USR1834,2023-01-02,8183.73,POS,Mobile,City_12,Travel,12724.17,Credit,63,2,0,1
TXN000273,USR8561,2023-01-02,77.68,Online,Mobile,City_2,Restaurants,42264.31,Debit,32,2,0,0
TXN000274,USR8112,2023-01-02,269.18,POS,Mobile,City_19,Restaurants,1562.35,Credit,31,2,0,0
TXN000275,USR3990,2023-01-02,622.66,POS,Desktop,City_6,Electronics,7540.34,Credit,64,2,0,0
TXN000276,USR3139,2023-01-02,2367.3,Online,Desktop,City_20,Groceries,3193.52,Debit,89,1,0,1
TXN000277,USR2793,2023-01-02,193.53,POS,Mobile,City_18,Travel,8365.84,Debit,32,5,0,0
TXN000278,USR2246,2023-01-02,305.87,POS,Tablet,City_16,Entertainment,14605.93,Credit,25,1,0,0
TXN000279,USR6830,2023-01-02,184.35,ATM,ATM,City_14,Electronics,42283.45,Debit,104,3,0,0
TXN000280,USR2819,2023-01-02,95.86,Online,ATM,City_12,Electronics,7167.46,Debit,20,3,0,0
TXN000281,USR9699,2023-01-02,258.9,Mobile Payment,Mobile,City_14,Gas,47562.49,Credit,107,3,1,0
TXN000282,USR7875,2023-01-02,124.62,Online,Mobile,City_13,Electronics,111.3,Prepaid,8,4,0,1
TXN000283,USR3901,2023-01-02,213.12,Online,ATM,City_7,Healthcare,34311.99,Debit,173,4,0,0
TXN000284,USR4021,2023-01-02,23.55,Wire Transfer,ATM,City_6,Entertainment,1327.18,Credit,73,3,0,0
TXN000285,USR8073,2023-01-02,549.07,Online,Desktop,City_15,Gas,11081.15,Debit,32,1,0,0
TXN000286,USR5249,2023-01-02,188.3,ATM,Mobile,City_8,Groceries,1611.72,Debit,3,2,0,0
TXN000287,USR6653,2023-01-02,369.83,Mobile Payment,Mobile,City_7,Healthcare,11510.22,Debit,40,1,0,0
TXN000288,USR2269,2023-01-02,335.84,Mobile Payment,Mobile,City_16,Groceries,14523.42,Credit,7,1,0,0
TXN000289,USR9518,2023-01-03,439.39,ATM,ATM,City_11,Entertainment,6402.46,Debit,13,1,0,0
TXN000290,USR9921,2023-01-03,88.52,Mobile Payment,Desktop,City_7,Healthcare,288.86,Credit,50,2,0,0
TXN000291,USR7614,2023-01-03,648.96,POS,ATM,City_10,Healthcare,11397.25,Credit,20,3,0,0
TXN000292,USR3169,2023-01-03,220.13,Mobile Payment,Desktop,City_2,Gas,34596.96,Credit,67,3,0,0
TXN000293,USR6447,2023-01-03,1732.42,POS,Mobile,City_10,Healthcare,176.33,Debit,300,2,0,1
TXN000294,USR3878,2023-01-03,375.29,Mobile Payment,Desktop,City_20,Entertainment,1862.49,Debit,30,2,0,0
TXN000295,USR9678,2023-01-03,2059.47,Online,Mobile,City_19,Clothing,28155.02,Credit,70,3,1,1
TXN000296,USR9749,2023-01-03,238.42,Mobile Payment,Mobile,City_18,Clothing,5964.07,Debit,38,3,0,0
TXN000297,USR7126,2023-01-03,16.25,Wire Transfer,Mobile,City_12,Travel,18008.94,Debit,7,2,0,0
TXN000298,USR4697,2023-01-03,1189.62,Wire Transfer,ATM,City_4,Healthcare,11118.67,Credit,81,4,0,0
TXN000299,USR4348,2023-01-03,366.85,Online,ATM,City_3,Travel,10991.19,Credit,19,1,0,0
TXN000300,USR7197,2023-01-03,1340.4,POS,Mobile,City_19,Restaurants,12803.2,Prepaid,6,3,0,0
TXN000301,USR8462,2023-01-03,254.17,Online,Tablet,City_2,Entertainment,8108.93,Credit,197,3,0,0
TXN000302,USR5340,2023-01-03,1950.51,ATM,Mobile,City_12,Restaurants,13225.65,Credit,69,3,0,1
TXN000303,USR8270,2023-01-03,154.94,Online,Mobile,City_16,Groceries,4782.88,Prepaid,45,5,0,0
TXN000304,USR9330,2023-01-03,1045.73,Online,Desktop,City_10,Electronics,55646.94,Credit,4,1,0,1
TXN000305,USR2226,2023-01-03,436.11,Online,Mobile,City_13,Groceries,1681.61,Debit,20,6,0,0
TXN000306,USR9620,2023-01-03,794.3,Mobile Payment,Mobile,City_5,Gas,8326.14,Debit,12,3,0,1
TXN000307,USR4734,2023-01-03,582.32,POS,Mobile,City_20,Groceries,2871.85,Debit,30,2,0,0
TXN000308,USR9130,2023-01-03,42.45,POS,Desktop,City_18,Groceries,2047.76,Credit,68,6,0,0
TXN000309,USR4697,2023-01-03,131.55,POS,Mobile,City_1,Groceries,5646.54,Credit,27,3,0,0
TXN000310,USR2752,2023-01-03,493.03,Online,Tablet,City_8,Travel,1293.05,Debit,151,1,0,1
TXN000311,USR7752,2023-01-03,10.0,POS,Mobile,City_14,Healthcare,1066.2,Credit,22,3,0,0
TXN000312,USR2015,2023-01-03,481.93,ATM,Mobile,City_14,Clothing,11551.65,Debit,155,1,0,1
TXN000313,USR1812,2023-01-03,182.97,POS,Desktop,City_14,Electronics,36671.06,Debit,71,3,0,0
TXN000314,USR8658,2023-01-03,1118.18,POS,Mobile,City_15,Gas,10997.15,Credit,67,1,0,0
TXN000315,USR5173,2023-01-03,7369.21,POS,Desktop,City_13,Electronics,738.33,Credit,21,3,1,1
TXN000316,USR1413,2023-01-03,1081.6,Mobile Payment,Mobile,City_2,Travel,2636.62,Credit,40,2,0,1
TXN000317,USR8070,2023-01-03,50.87,POS,Tablet,City_7,Gas,5088.85,Credit,8,2,0,0
TXN000318,USR3555,2023-01-03,398.03,Mobile Payment,Mobile,City_20,Electronics,19679.05,Credit,53,1,0,1
TXN000319,USR4311,2023-01-03,208.65,POS,Tablet,City_10,Clothing,6211.81,Debit,144,2,0,0
TXN000320,USR9438,2023-01-03,336.69,POS,Desktop,City_6,Gas,29431.44,Debit,36,2,0,0
TXN000321,USR4488,2023-01-03,213.97,Online,Tablet,City_16,Clothing,7635.54,Credit,71,5,0,0
TXN000322,USR2292,2023-01-03,117.19,POS,Desktop,City_5,Electronics,10410.44,Credit,149,1,0,0
TXN000323,USR1786,2023-01-03,962.34,Mobile Payment,Mobile,City_10,Entertainment,12374.15,Prepaid,86,4,0,0
TXN000324,USR8295,2023-01-03,926.95,Online,ATM,City_16,Gas,15358.28,Debit,20,2,1,1
TXN000325,USR9313,2023-01-03,2817.72,Online,Mobile,City_8,Gas,16432.06,Credit,49,2,0,1
TXN000326,USR2173,2023-01-03,1020.08,POS,Mobile,City_10,Groceries,1029.9,Credit,45,1,0,0
TXN000327,USR5608,2023-01-03,63.39,POS,Tablet,City_3,Healthcare,810.93,Prepaid,141,2,0,0
TXN000328,USR3048,2023-01-03,2536.17,Mobile Payment,ATM,City_13,Gas,100.0,Credit,172,6,0,1
TXN000329,USR6700,2023-01-03,127.31,Online,ATM,City_1,Electronics,14937.86,Prepaid,9,4,0,1
TXN000330,USR9686,2023-01-03,109.9,Mobile Payment,Mobile,City_11,Restaurants,8134.2,Credit,29,3,0,0
TXN000331,USR8969,2023-01-03,110.0,ATM,ATM,City_15,Groceries,9977.24,Prepaid,68,1,0,0
TXN000332,USR5790,2023-01-03,372.97,Mobile Payment,Mobile,City_14,Entertainment,75706.36,Debit,20,1,0,0
TXN000333,USR9289,2023-01-03,230.47,ATM,Desktop,City_6,Entertainment,15641.13,Credit,55,1,0,0
TXN000334,USR9194,2023-01-03,516.51,Wire Transfer,Desktop,City_5,Electronics,3273.24,Credit,156,2,0,1
TXN000335,USR2019,2023-01-03,33.15,POS,Desktop,City_2,Clothing,8114.94,Credit,67,2,0,0
TXN000336,USR1375,2023-01-03,69.27,POS,Mobile,City_19,Entertainment,26718.58,Debit,72,3,0,0
TXN000337,USR2619,2023-01-03,190.53,POS,Mobile,City_5,Electronics,2288.82,Credit,98,3,0,0
TXN000338,USR2419,2023-01-03,724.98,Wire Transfer,Mobile,City_6,Clothing,21294.62,Credit,29,5,0,0
TXN000339,USR2737,2023-01-03,528.67,POS,Tablet,City_19,Restaurants,5669.57,Credit,105,2,0,0
TXN000340,USR9443,2023-01-03,448.01,Online,Mobile,City_19,Entertainment,5554.48,Debit,100,1,0,0
TXN000341,USR8668,2023-01-03,30.6,Mobile Payment,Desktop,City_15,Electronics,39579.01,Credit,154,3,0,0
TXN000342,USR4657,2023-01-03,3103.47,Mobile Payment,Tablet,City_5,Travel,39139.52,Debit,121,2,0,1
TXN000343,USR2790,2023-01-03,205.51,POS,Tablet,City_14,Travel,12706.72,Credit,7,3,1,0
TXN000344,USR6269,2023-01-03,769.11,ATM,Mobile,City_6,Restaurants,19012.6,Credit,133,3,0,0
TXN000345,USR4737,2023-01-03,175.82,Online,Desktop,City_4,Gas,13073.83,Credit,39,3,0,0
TXN000346,USR4026,2023-01-03,7054.94,Online,Mobile,City_20,Groceries,2892.83,Prepaid,3,2,0,1
TXN000347,USR8945,2023-01-03,176.19,POS,Mobile,City_15,Healthcare,64685.28,Debit,112,3,0,0
TXN000348,USR8869,2023-01-03,50.0,POS,Desktop,City_13,Healthcare,34423.97,Debit,32,1,1,1
TXN000349,USR5106,2023-01-03,312.15,Mobile Payment,Tablet,City_6,Entertainment,8480.54,Credit,96,3,0,0
TXN000350,USR9276,2023-01-03,153.02,Wire Transfer,Desktop,City_13,Entertainment,70435.88,Debit,1,2,0,0
TXN000351,USR2533,2023-01-03,824.59,ATM,Desktop,City_2,Gas,17317.65,Debit,82,4,0,0
TXN000352,USR3763,2023-01-03,84.84,Mobile Payment,Desktop,City_12,Restaurants,2724.1,Debit,11,3,0,0
TXN000353,USR3031,2023-01-03,103.3,POS,Mobile,City_20,Entertainment,279.0,Credit,32,5,0,0
TXN000354,USR6082,2023-01-03,426.81,Online,Desktop,City_5,Clothing,7367.34,Credit,56,1,0,0
TXN000355,USR6685,2023-01-03,296.42,Online,ATM,City_2,Travel,6122.2,Credit,77,1,1,0
TXN000356,USR6586,2023-01-03,1211.5,POS,Desktop,City_19,Gas,31955.51,Prepaid,69,4,0,0
TXN000357,USR4592,2023-01-03,1957.89,Online,Mobile,City_15,Travel,1475.35,Credit,1,4,0,1
TXN000358,USR6627,2023-01-03,531.88,Online,Tablet,City_4,Travel,108.24,Credit,107,1,0,1
TXN000359,USR6315,2023-01-03,53.42,ATM,Tablet,City_14,Gas,460.64,Debit,70,6,0,0
TXN000360,USR4866,2023-01-03,4009.44,POS,Desktop,City_2,Clothing,4672.3,Prepaid,194,4,0,1
TXN000361,USR8292,2023-01-03,321.77,POS,Desktop,City_10,Gas,12792.66,Credit,26,4,0,0
TXN000362,USR6690,2023-01-03,217.67,Online,Desktop,City_5,Gas,17673.58,Credit,60,2,0,1
TXN000363,USR4318,2023-01-03,422.69,ATM,ATM,City_6,Healthcare,19785.0,Prepaid,97,5,0,0
TXN000364,USR4052,2023-01-03,138.75,Online,Desktop,City_4,Healthcare,187.13,Debit,31,3,1,0
TXN000365,USR5498,2023-01-03,33.52,Online,Mobile,City_14,Groceries,22929.93,Credit,12,6,1,0
TXN000366,USR2317,2023-01-03,168.72,ATM,Tablet,City_4,Restaurants,15969.13,Debit,137,3,0,0
TXN000367,USR4901,2023-01-03,585.9,POS,Mobile,City_7,Entertainment,114.87,Credit,93,3,0,0
TXN000368,USR8919,2023-01-03,1037.17,POS,Mobile,City_15,Groceries,1403.99,Credit,7,1,0,0
TXN000369,USR8208,2023-01-03,163.76,POS,ATM,City_3,Groceries,5087.37,Debit,22,2,0,0
TXN000370,USR2053,2023-01-03,1289.9,ATM,Mobile,City_4,Travel,2336.93,Credit,82,5,1,1
TXN000371,USR9744,2023-01-03,259.54,Mobile Payment,Tablet,City_14,Groceries,14738.52,Prepaid,6,2,0,0
TXN000372,USR7558,2023-01-03,1756.75,POS,ATM,City_19,Healthcare,6112.54,Debit,67,2,0,1
TXN000373,USR5674,2023-01-03,3904.19,Online,Desktop,City_9,Electronics,6903.39,Prepaid,56,3,0,1
TXN000374,USR7096,2023-01-03,903.94,ATM,ATM,City_2,Groceries,27047.94,Debit,36,2,0,0
TXN000375,USR4185,2023-01-03,911.6,Wire Transfer,Mobile,City_6,Entertainment,1614.39,Debit,22,1,0,0
TXN000376,USR9042,2023-01-03,44.99,Online,Mobile,City_6,Gas,49276.96,Credit,109,4,0,0
TXN000377,USR5474,2023-01-03,521.48,Wire Transfer,Desktop,City_10,Healthcare,15875.72,Credit,17,3,0,0
TXN000378,USR3224,2023-01-03,146.2,POS,Tablet,City_3,Electronics,8615.32,Debit,78,2,0,0
TXN000379,USR2750,2023-01-03,154.11,Wire Transfer,Desktop,City_19,Groceries,5512.86,Credit,76,3,0,0
TXN000380,USR8472,2023-01-03,996.36,Online,Mobile,City_2,Travel,10078.05,Credit,7,6,0,1
TXN000381,USR4482,2023-01-03,383.95,POS,Desktop,City_12,Groceries,2864.81,Prepaid,72,8,0,0
TXN000382,USR7973,2023-01-03,2879.54,Mobile Payment,Desktop,City_5,Gas,22978.06,Credit,4,1,0,1
TXN000383,USR3929,2023-01-03,140.21,ATM,Tablet,City_16,Groceries,6110.3,Credit,147,4,0,0
TXN000384,USR1731,2023-01-03,1712.99,Wire Transfer,Mobile,City_14,Electronics,16777.09,Credit,128,1,0,1
TXN000385,USR9930,2023-01-03,984.74,ATM,ATM,City_12,Entertainment,30687.3,Credit,82,1,0,1
TXN000386,USR9773,2023-01-03,9408.63,Online,Desktop,City_19,Clothing,3582.09,Credit,59,4,0,1
TXN000387,USR9975,2023-01-03,155.25,POS,Desktop,City_3,Travel,32104.61,Credit,6,4,0,0
TXN000388,USR8535,2023-01-03,316.44,Wire Transfer,ATM,City_17,Electronics,20266.31,Credit,24,3,0,0
TXN000389,USR8466,2023-01-03,756.32,ATM,Mobile,City_6,Restaurants,2087.11,Credit,45,1,0,0
TXN000390,USR1171,2023-01-03,587.96,Online,Mobile,City_4,Electronics,12224.7,Debit,244,5,0,0
TXN000391,USR3327,2023-01-03,649.59,Online,Desktop,City_16,Clothing,3598.3,Debit,172,4,0,0
TXN000392,USR9120,2023-01-03,275.13,POS,Mobile,City_5,Groceries,8687.97,Credit,83,4,0,0
TXN000393,USR6443,2023-01-03,736.94,Mobile Payment,Desktop,City_5,Electronics,6161.34,Credit,76,4,1,1
TXN000394,USR2521,2023-01-03,579.57,POS,Mobile,City_6,Healthcare,35179.2,Prepaid,166,4,0,0
TXN000395,USR1028,2023-01-03,164.23,Online,Desktop,City_2,Electronics,23261.38,Debit,36,1,0,0
TXN000396,USR7512,2023-01-03,156.93,POS,Desktop,City_8,Restaurants,3975.72,Prepaid,49,4,0,0
TXN000397,USR6279,2023-01-03,772.13,Online,Desktop,City_6,Healthcare,4864.71,Credit,133,2,0,0
TXN000398,USR4247,2023-01-03,270.31,POS,Desktop,City_13,Clothing,42024.13,Prepaid,49,2,0,0
TXN000399,USR3935,2023-01-03,115.1,Online,Mobile,City_6,Gas,22042.89,Credit,56,3,0,1
TXN000400,USR2861,2023-01-03,1415.04,Wire Transfer,Desktop,City_12,Clothing,1961.23,Prepaid,109,5,0,1
TXN000401,USR7246,2023-01-03,244.29,POS,Tablet,City_14,Entertainment,1849.61,Credit,4,3,0,0
TXN000402,USR4483,2023-01-03,1135.26,Online,Desktop,City_6,Restaurants,21509.39,Debit,14,5,0,1
TXN000403,USR3769,2023-01-03,628.12,Mobile Payment,Desktop,City_2,Travel,24832.43,Credit,56,2,0,0
TXN000404,USR2269,2023-01-03,684.02,POS,Mobile,City_16,Groceries,9076.75,Prepaid,65,5,0,0
TXN000405,USR4498,2023-01-03,1261.11,Mobile Payment,Mobile,City_3,Electronics,5205.53,Credit,87,2,0,1
TXN000406,USR2642,2023-01-03,620.51,Online,Mobile,City_20,Travel,8860.56,Debit,31,1,0,0
TXN000407,USR6257,2023-01-03,95.43,ATM,Desktop,City_19,Entertainment,5777.32,Debit,62,3,0,0
TXN000408,USR3905,2023-01-03,158.64,POS,Mobile,City_16,Restaurants,40791.51,Credit,44,2,0,1
TXN000409,USR8370,2023-01-03,22.43,POS,Tablet,City_14,Travel,655.8,Credit,13,4,0,0
TXN000410,USR8877,2023-01-03,1354.24,Online,Mobile,City_17,Healthcare,1229.65,Credit,35,2,0,0
TXN000411,USR4857,2023-01-03,210.33,Online,Mobile,City_18,Healthcare,8709.13,Debit,106,1,0,1
TXN000412,USR3949,2023-01-03,269.26,POS,ATM,City_1,Gas,12029.51,Debit,4,4,0,0
TXN000413,USR2961,2023-01-03,212.1,Mobile Payment,Desktop,City_5,Groceries,69094.23,Credit,49,3,1,0
TXN000414,USR3486,2023-01-03,82.66,ATM,Mobile,City_3,Clothing,3755.87,Credit,41,1,0,0
TXN000415,USR5912,2023-01-03,60.17,POS,ATM,City_5,Electronics,1662.18,Debit,17,1,1,0
TXN000416,USR3450,2023-01-03,1423.36,ATM,Mobile,City_16,Travel,1276.1,Debit,4,3,0,0
TXN000417,USR3842,2023-01-03,142.08,Online,Desktop,City_6,Clothing,30430.5,Credit,48,5,0,0
TXN000418,USR7103,2023-01-03,189.46,Online,Mobile,City_17,Entertainment,11358.93,Credit,16,6,0,0
TXN000419,USR4426,2023-01-03,16.87,POS,Mobile,City_13,Clothing,327.73,Credit,47,3,0,0
TXN000420,USR2607,2023-01-03,168.47,Mobile Payment,Mobile,City_10,Entertainment,31800.47,Credit,23,2,0,0
TXN000421,USR3043,2023-01-03,1423.18,POS,ATM,City_20,Clothing,63510.57,Prepaid,58,1,0,1
TXN000422,USR6730,2023-01-03,943.85,POS,Desktop,City_19,Electronics,6606.64,Credit,59,2,0,0
TXN000423,USR3754,2023-01-03,567.16,Mobile Payment,Mobile,City_3,Healthcare,12537.69,Debit,107,3,0,0
TXN000424,USR2267,2023-01-03,59.99,Wire Transfer,Desktop,City_7,Clothing,1903.1,Debit,54,4,0,0
TXN000425,USR7170,2023-01-03,3592.83,POS,ATM,City_3,Groceries,8989.05,Debit,3,3,0,1
TXN000426,USR5536,2023-01-03,484.54,Mobile Payment,ATM,City_5,Restaurants,41752.09,Credit,23,6,0,0
TXN000427,USR3894,2023-01-03,1730.49,Mobile Payment,ATM,City_18,Healthcare,109.54,Credit,33,7,0,1
TXN000428,USR3863,2023-01-03,143.13,POS,Desktop,City_10,Restaurants,8765.53,Credit,60,2,0,0
TXN000429,USR8773,2023-01-03,155.97,ATM,Tablet,City_13,Travel,15357.67,Debit,12,2,0,0
TXN000430,USR2132,2023-01-03,753.25,POS,Desktop,City_18,Entertainment,7087.37,Prepaid,142,2,0,0
TXN000431,USR3767,2023-01-03,934.99,Online,Desktop,City_11,Healthcare,81581.51,Credit,8,2,0,1
TXN000432,USR6076,2023-01-03,9922.15,Online,Desktop,City_13,Electronics,8506.14,Debit,22,4,0,1
TXN000433,USR7280,2023-01-04,79.14,Online,Desktop,City_1,Gas,21333.47,Debit,7,4,0,0
TXN000434,USR5720,2023-01-04,266.38,Online,Desktop,City_15,Clothing,33310.54,Credit,34,4,0,0
TXN000435,USR7951,2023-01-04,232.96,POS,Desktop,City_20,Electronics,15555.49,Credit,93,3,0,0
TXN000436,USR7637,2023-01-04,2521.37,Online,Desktop,City_6,Groceries,33260.8,Debit,99,4,0,1
TXN000437,USR5730,2023-01-04,673.15,Mobile Payment,ATM,City_20,Travel,2355.61,Credit,160,1,0,0
TXN000438,USR5624,2023-01-04,2655.1,Online,Mobile,City_8,Restaurants,4945.22,Credit,124,4,0,1
TXN000439,USR1331,2023-01-04,1175.7,ATM,Mobile,City_3,Clothing,3781.68,Prepaid,209,1,1,1
TXN000440,USR9117,2023-01-04,136.64,POS,Mobile,City_1,Travel,19131.94,Debit,44,3,0,0
TXN000441,USR5821,2023-01-04,29.93,POS,ATM,City_6,Groceries,2767.48,Debit,69,5,0,0
TXN000442,USR2829,2023-01-04,363.59,POS,ATM,City_9,Gas,3806.9,Credit,1,2,0,0
TXN000443,USR5595,2023-01-04,357.1,Mobile Payment,Desktop,City_9,Entertainment,18942.6,Credit,51,4,0,0
TXN000444,USR3801,2023-01-04,1506.59,POS,Mobile,City_10,Gas,52572.53,Credit,90,1,0,1
TXN000445,USR7939,2023-01-04,838.57,Online,Mobile,City_12,Gas,35881.27,Credit,80,1,1,1
TXN000446,USR8260,2023-01-04,458.71,Mobile Payment,Mobile,City_17,Travel,16064.7,Credit,147,1,0,0
TXN000447,USR6076,2023-01-04,669.54,Mobile Payment,Desktop,City_20,Entertainment,38420.75,Debit,62,1,0,0
TXN000448,USR6852,2023-01-04,135.18,Online,Tablet,City_16,Groceries,23836.39,Debit,41,2,1,0
TXN000449,USR2155,2023-01-04,87.48,POS,Mobile,City_20,Travel,6011.72,Prepaid,40,2,1,0
TXN000450,USR9299,2023-01-04,157.15,Online,Desktop,City_13,Electronics,6046.78,Credit,56,5,0,0
TXN000451,USR1356,2023-01-04,5704.72,Online,Desktop,City_4,Healthcare,29215.23,Credit,42,4,0,1
TXN000452,USR3636,2023-01-04,895.7,Wire Transfer,Tablet,City_18,Electronics,35836.17,Debit,53,3,0,0
TXN000453,USR7652,2023-01-04,312.82,POS,Mobile,City_17,Restaurants,4705.96,Debit,33,1,0,0
TXN000454,USR2015,2023-01-04,378.65,ATM,Mobile,City_16,Restaurants,19858.3,Credit,2,3,0,0
TXN000455,USR3968,2023-01-04,158.75,Mobile Payment,Desktop,City_12,Healthcare,2199.13,Credit,134,2,0,0
TXN000456,USR1611,2023-01-04,670.97,Online,Tablet,City_2,Gas,733.59,Credit,72,3,0,0
TXN000457,USR3408,2023-01-04,327.67,Online,Desktop,City_2,Travel,12853.11,Credit,43,3,0,0
TXN000458,USR7567,2023-01-04,87.36,Online,Desktop,City_20,Clothing,574.86,Prepaid,91,1,0,1
TXN000459,USR3072,2023-01-04,644.52,ATM,Tablet,City_6,Groceries,3953.78,Credit,39,1,0,0
TXN000460,USR1096,2023-01-04,727.87,Mobile Payment,Mobile,City_16,Travel,1605.1,Credit,3,4,0,0
TXN000461,USR6686,2023-01-04,229.96,POS,Mobile,City_5,Healthcare,40143.05,Prepaid,44,2,0,0
TXN000462,USR6500,2023-01-04,559.13,POS,Mobile,City_9,Entertainment,70854.91,Debit,48,6,0,0
TXN000463,USR6778,2023-01-04,215.86,POS,Desktop,City_6,Restaurants,84476.64,Credit,44,1,0,0
TXN000464,USR3903,2023-01-04,1451.9,Mobile Payment,Tablet,City_1,Clothing,4526.99,Debit,109,4,1,1
TXN000465,USR4711,2023-01-04,37.83,ATM,Mobile,City_16,Restaurants,10462.79,Debit,40,3,1,0
TXN000466,USR2152,2023-01-04,1652.35,Online,Mobile,City_4,Groceries,25154.51,Prepaid,83,1,0,1
TXN000467,USR6463,2023-01-04,217.7,Wire Transfer,Mobile,City_12,Travel,5335.71,Prepaid,14,3,0,1
TXN000468,USR5361,2023-01-04,10.0,Online,Tablet,City_2,Groceries,21396.69,Credit,42,2,0,0
TXN000469,USR7857,2023-01-04,10.0,Online,ATM,City_15,Restaurants,49963.95,Debit,36,1,0,0
TXN000470,USR5758,2023-01-04,581.18,ATM,Desktop,City_10,Healthcare,9830.83,Credit,46,4,0,0
TXN000471,USR2146,2023-01-04,656.44,Online,Desktop,City_2,Gas,15092.56,Credit,1,5,0,0
TXN000472,USR1746,2023-01-04,340.84,ATM,Mobile,City_3,Gas,28914.48,Debit,7,5,0,0
TXN000473,USR8214,2023-01-04,596.02,POS,Mobile,City_15,Gas,10728.42,Prepaid,4,2,1,1
TXN000474,USR7505,2023-01-04,58.5,Online,Desktop,City_10,Entertainment,12201.03,Credit,32,3,0,0
TXN000475,USR3712,2023-01-04,12.17,Mobile Payment,Mobile,City_7,Electronics,1684.06,Credit,90,6,0,0
TXN000476,USR7202,2023-01-04,234.21,Online,Mobile,City_8,Groceries,47430.44,Prepaid,12,1,0,0
TXN000477,USR8981,2023-01-04,926.83,ATM,Desktop,City_10,Entertainment,1808.8,Credit,16,1,0,0
TXN000478,USR9158,2023-01-04,3257.42,Online,Mobile,City_11,Healthcare,76938.42,Credit,5,4,0,1
TXN000479,USR1492,2023-01-04,344.19,Wire Transfer,Mobile,City_1,Travel,21447.27,Credit,16,1,0,0
